,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
1240,5.11E+03,0.7105153,0.202598,3.507021,4.53E-04,7.46E-03,ENSG00000185236,RAB11B
113,5.84E+03,0.7100754,0.2397021,2.962324,3.05E-03,3.25E-02,ENSG00000077549,CAPZB
1105,2.65E+03,0.7095875,0.2539834,2.793834,5.21E-03,4.83E-02,ENSG00000176720,BOK
119,8.47E+03,0.7094889,0.2028315,3.497923,4.69E-04,7.63E-03,ENSG00000080603,SRCAP
1544,2.33E+03,0.709442,0.2245104,3.159952,1.58E-03,1.96E-02,ENSG00000239779,WBP1
174,4.53E+03,0.7075808,0.2241567,3.156635,1.60E-03,1.97E-02,ENSG00000095906,NUBP2
168,5.97E+03,0.7061868,0.2334489,3.025017,2.49E-03,2.76E-02,ENSG00000092621,PHGDH
7,6.31E+03,0.7061437,0.2312789,3.053213,2.26E-03,2.57E-02,ENSG00000003249,DBNDD1
732,8.22E+02,0.7046307,0.2421208,2.910245,3.61E-03,3.69E-02,ENSG00000149179,C11orf49
503,4.23E+03,0.7035754,0.2519049,2.79302,5.22E-03,4.84E-02,ENSG00000129925,TMEM8A
1300,4.34E+03,0.7025907,0.2359575,2.977616,2.90E-03,3.13E-02,ENSG00000188986,NELFB
494,2.52E+03,0.7006675,0.2477243,2.828417,4.68E-03,4.46E-02,ENSG00000128973,CLN6
1142,1.31E+04,0.6957074,0.2069168,3.362257,7.73E-04,1.12E-02,ENSG00000179632,MAF1
996,2.14E+03,0.6923288,0.2434077,2.844317,4.45E-03,4.30E-02,ENSG00000170619,COMMD5
1116,9.62E+02,0.6904561,0.2464768,2.801303,5.09E-03,4.74E-02,ENSG00000177352,CCDC71
1242,2.42E+03,0.6889536,0.2376404,2.899143,3.74E-03,3.78E-02,ENSG00000185340,GAS2L1
1484,4.23E+03,0.6851908,0.1846474,3.710806,2.07E-04,4.01E-03,ENSG00000214160,ALG3
391,1.82E+03,0.6821411,0.2383494,2.861938,4.21E-03,4.12E-02,ENSG00000117862,TXNDC12
1292,1.39E+04,0.6813702,0.2431979,2.80171,5.08E-03,4.74E-02,ENSG00000188229,TUBB4B
533,4.29E+03,0.6740485,0.1955898,3.446236,5.68E-04,8.89E-03,ENSG00000131165,CHMP1A
346,1.10E+03,0.6735671,0.2404233,2.801588,5.09E-03,4.74E-02,ENSG00000112584,FAM120B
756,4.62E+03,0.6735335,0.2240414,3.00629,2.64E-03,2.90E-02,ENSG00000152082,MZT2B
139,2.52E+03,0.6733289,0.209026,3.221268,1.28E-03,1.66E-02,ENSG00000086504,MRPL28
668,1.20E+04,0.6733201,0.201138,3.347552,8.15E-04,1.17E-02,ENSG00000143774,GUK1
1137,3.78E+03,0.6718684,0.2201559,3.051785,2.27E-03,2.57E-02,ENSG00000179051,RCC2
663,2.01E+04,0.6676422,0.2013524,3.31579,9.14E-04,1.27E-02,ENSG00000143368,SF3B4
835,9.05E+03,0.6667001,0.2276872,2.928141,3.41E-03,3.55E-02,ENSG00000161203,AP2M1
282,3.99E+03,0.6645303,0.2380387,2.79169,5.24E-03,4.85E-02,ENSG00000105723,GSK3A
306,2.11E+03,0.6644127,0.185455,3.582609,3.40E-04,5.92E-03,ENSG00000108591,DRG2
129,2.38E+03,0.6608314,0.2077881,3.180314,1.47E-03,1.85E-02,ENSG00000083896,YTHDC1
327,2.71E+04,0.660332,0.2369483,2.78682,5.32E-03,4.90E-02,ENSG00000111057,KRT18
