,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
3153,4.19E+03,1.7502545,0.2557289,6.844178,7.69E-12,5.70E-10,ENSG00000213676,ATF6B
2828,1.60E+03,1.7468276,0.3017113,5.789733,7.05E-09,2.66E-07,ENSG00000188243,COMMD6
2110,2.59E+03,1.744669,0.2595824,6.72106,1.80E-11,1.25E-09,ENSG00000166823,MESP1
235,5.59E+03,1.7414377,0.2726547,6.386972,1.69E-10,9.49E-09,ENSG00000074071,MRPS34
1,2.52E+03,1.7392055,0.3320109,5.238399,1.62E-07,4.44E-06,ENSG00000001084,GCLC
2606,4.76E+02,1.7385831,0.4180407,4.158885,3.20E-05,4.25E-04,ENSG00000181284,TMEM102
640,5.81E+03,1.7376958,0.2258647,7.693526,1.43E-14,1.54E-12,ENSG00000108244,KRT23
2511,2.05E+03,1.7348794,0.2946503,5.887927,3.91E-09,1.58E-07,ENSG00000177700,POLR2L
2843,2.78E+02,1.7342088,0.5435799,3.190348,1.42E-03,9.48E-03,ENSG00000188763,FZD9
2147,4.26E+02,1.7340421,0.527432,3.287708,1.01E-03,7.28E-03,ENSG00000167656,LY6D
3056,4.08E+03,1.7339219,0.2612962,6.635848,3.23E-11,2.14E-09,ENSG00000204356,NELFE
2534,1.01E+03,1.7338966,0.3698664,4.6879,2.76E-06,5.23E-05,ENSG00000178381,ZFAND2A
1278,3.58E+04,1.7338425,0.2278221,7.61051,2.73E-14,2.88E-12,ENSG00000134419,RPS15A
2353,4.92E+03,1.7314491,0.3691028,4.690967,2.72E-06,5.17E-05,ENSG00000172889,EGFL7
2580,1.41E+04,1.7257104,0.2541289,6.790689,1.12E-11,8.16E-10,ENSG00000179950,PUF60
3323,3.78E+02,1.725385,0.5471831,3.153213,1.61E-03,1.05E-02,ENSG00000258388,PPT2-EGFL8
3107,5.67E+02,1.7201123,0.3859702,4.456593,8.33E-06,1.34E-04,ENSG00000204899,MZT1
781,2.41E+04,1.7185103,0.2383747,7.209282,5.62E-13,4.77E-11,ENSG00000114391,RPL24
2863,1.41E+03,1.7181896,0.3219217,5.33729,9.43E-08,2.71E-06,ENSG00000196126,HLA-DRB1
3328,4.72E+02,1.7148867,0.5353374,3.203375,1.36E-03,9.16E-03,ENSG00000258947,TUBB3
2558,2.27E+03,1.7142509,0.2772186,6.183751,6.26E-10,3.09E-08,ENSG00000179271,GADD45GIP1
3184,4.21E+03,1.713474,0.6634656,2.582612,9.81E-03,4.34E-02,ENSG00000215301,DDX3X
795,8.81E+03,1.7127734,0.2215968,7.729234,1.08E-14,1.19E-12,ENSG00000114942,EEF1B2
2364,1.23E+03,1.7120414,0.3366996,5.084774,3.68E-07,9.11E-06,ENSG00000173156,RHOD
520,2.84E+03,1.7085053,0.2853225,5.987979,2.12E-09,9.25E-08,ENSG00000103490,PYCARD
1731,8.16E+02,1.708171,0.4615394,3.70103,2.15E-04,2.07E-03,ENSG00000151491,EPS8
716,6.01E+03,1.7074486,0.2983444,5.723078,1.05E-08,3.85E-07,ENSG00000111642,CHD4
3223,9.59E+04,1.7046594,0.2288276,7.449536,9.37E-14,9.35E-12,ENSG00000231500,RPS18
80,7.34E+02,1.7019207,0.3960443,4.297299,1.73E-05,2.52E-04,ENSG00000023902,PLEKHO1
2787,2.59E+02,1.70186,0.6336434,2.685832,7.23E-03,3.44E-02,ENSG00000186868,MAPT
3230,6.90E+03,1.698768,0.2718292,6.249394,4.12E-10,2.12E-08,ENSG00000233276,GPX1
1499,5.89E+02,1.6976783,0.6386196,2.658356,7.85E-03,3.67E-02,ENSG00000142273,CBLC
2143,1.31E+04,1.6964985,0.1989323,8.528021,1.49E-17,2.42E-15,ENSG00000167614,TTYH1
1673,9.91E+02,1.6962335,0.3208618,5.286493,1.25E-07,3.49E-06,ENSG00000148290,SURF1
2171,6.65E+02,1.6952722,0.4788034,3.540643,3.99E-04,3.46E-03,ENSG00000168061,SAC3D1
267,7.54E+02,1.6933673,0.4880293,3.469807,5.21E-04,4.31E-03,ENSG00000079308,TNS1
2720,9.95E+02,1.6915277,0.3386215,4.995334,5.87E-07,1.39E-05,ENSG00000184990,SIVA1
571,4.02E+04,1.6911412,0.2387467,7.083411,1.41E-12,1.15E-10,ENSG00000105640,RPL18A
1902,3.18E+04,1.6910592,0.2587259,6.536104,6.31E-11,3.89E-09,ENSG00000160862,AZGP1
2867,6.05E+04,1.6902075,0.2393765,7.060876,1.65E-12,1.32E-10,ENSG00000196262,PPIA
