symbol,M16_Primary_A_SA919X3XB08939,M64_Primary_A_SA919X4XB09563,M64_Axillary_A_SA919X4XB40503,M64_VentralSpinal_A_SA919X4XB40509,M51_SupraSpinal_B_SA919X7XB05691,M51_Primary_B_SA919X7XB05402,M51_VentralSpinal_B_SA919X7XB05692,M52_Primary_B_SA919X7XB05378,M52_SupraSpinal_C_SA919X7XB05604,NA_ens_gene_id
4585.65977580168,5110.58026302456,6524.0983370228,8853.11190952609,5439.76453413715,4856.59858650443,5321.16395156928,2790.35934890937,4303.18878610646,ENSG00000075407,ZNF37A
41.9759767908511,24.263870937749,42.6173704282212,32.3735204251102,29.9419776707474,24.7044650852708,61.0169335686589,26.801002868844,35.416192228563,ENSG00000164256,PRDM9
