,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
1914,4.57E+01,3.2629534,1.0875103,3.000388,2.70E-03,1.99E-02,ENSG00000171056,SOX7
2284,3.79E+01,3.2622294,1.2292967,2.653736,7.96E-03,4.48E-02,ENSG00000186407,CD300E
763,5.40E+01,3.2621321,1.0565356,3.087574,2.02E-03,1.58E-02,ENSG00000118971,CCND2
2104,7.79E+01,3.2600875,0.7907745,4.122651,3.75E-05,6.40E-04,ENSG00000178690,DYNAP
1959,4.13E+01,3.2471513,0.8556898,3.794776,1.48E-04,2.02E-03,ENSG00000172404,DNAJB7
447,5.73E+02,3.2470401,0.6008453,5.40412,6.51E-08,2.58E-06,ENSG00000103319,EEF2K
2532,2.43E+01,3.2330845,1.0786226,2.99742,2.72E-03,2.01E-02,ENSG00000204444,APOM
2748,2.23E+03,3.2169818,0.5392387,5.965784,2.43E-09,1.30E-07,ENSG00000257103,LSM14A
1973,9.75E+02,3.2045966,0.3234748,9.90679,3.89E-23,9.57E-21,ENSG00000172936,MYD88
1513,3.87E+03,3.198504,0.3337345,9.583978,9.34E-22,2.05E-19,ENSG00000155660,PDIA4
1635,5.14E+02,3.1938535,0.3517705,9.079368,1.09E-19,2.01E-17,ENSG00000162194,LBHD1
1177,1.03E+02,3.1781284,0.8525675,3.727715,1.93E-04,2.47E-03,ENSG00000138411,HECW2
1057,5.46E+01,3.1696889,1.1360901,2.789998,5.27E-03,3.26E-02,ENSG00000134339,SAA2
460,1.15E+02,3.1684509,0.5881366,5.38727,7.15E-08,2.82E-06,ENSG00000104327,CALB1
1380,8.39E+01,3.1433226,0.834863,3.765076,1.66E-04,2.20E-03,ENSG00000147257,GPC3
175,1.30E+03,3.1318752,0.4504207,6.953223,3.57E-12,3.04E-10,ENSG00000070047,PHRF1
1842,6.66E+02,3.1212923,0.3728511,8.371418,5.69E-17,8.06E-15,ENSG00000168394,TAP1
487,4.01E+01,3.1080716,0.9654315,3.21936,1.28E-03,1.11E-02,ENSG00000105371,ICAM4
1083,8.82E+01,3.0992897,0.6579476,4.710542,2.47E-06,6.34E-05,ENSG00000135423,GLS2
911,1.03E+02,3.083049,0.607204,5.077452,3.83E-07,1.25E-05,ENSG00000126821,SGPP1
2378,3.72E+01,3.0534229,1.08397,2.816889,4.85E-03,3.08E-02,ENSG00000196666,FAM180B
1579,2.51E+02,3.0437452,0.7062701,4.309605,1.64E-05,3.23E-04,ENSG00000159713,TPPP3
2099,7.99E+02,3.0364154,0.5123004,5.927021,3.08E-09,1.63E-07,ENSG00000178460,MCMDC2
225,6.53E+02,3.0320566,0.6231138,4.865976,1.14E-06,3.25E-05,ENSG00000077152,UBE2T
2436,1.97E+02,3.0295799,0.5364036,5.647949,1.62E-08,7.23E-07,ENSG00000197927,C2orf27A
1920,4.45E+01,3.0260638,0.7470965,4.050432,5.11E-05,8.25E-04,ENSG00000171522,PTGER4
315,2.34E+01,3.0254116,1.0482551,2.886141,3.90E-03,2.62E-02,ENSG00000091129,NRCAM
1814,1.83E+04,3.0251998,0.3263102,9.270932,1.85E-20,3.64E-18,ENSG00000167460,TPM4
897,2.82E+02,3.0195177,0.4387051,6.882796,5.87E-12,4.86E-10,ENSG00000125966,MMP24
1927,8.09E+01,3.0069988,0.7569984,3.972266,7.12E-05,1.08E-03,ENSG00000171659,GPR34
2510,2.34E+02,2.9988656,0.9050769,3.313382,9.22E-04,8.64E-03,ENSG00000204314,PRRT1
1694,3.84E+02,2.9757726,0.5610075,5.304337,1.13E-07,4.29E-06,ENSG00000163993,S100P
2474,1.03E+03,2.9387294,0.4522598,6.497879,8.15E-11,5.76E-09,ENSG00000198860,TSEN15
951,2.68E+02,2.9215923,0.6841264,4.270545,1.95E-05,3.74E-04,ENSG00000129244,ATP1B2
2446,6.00E+01,2.9098301,0.8614466,3.377841,7.31E-04,7.21E-03,ENSG00000198099,ADH4
1877,1.66E+02,2.9000432,0.6593491,4.398343,1.09E-05,2.27E-04,ENSG00000169752,NRG4
2576,6.12E+01,2.8952489,0.8858382,3.268372,1.08E-03,9.76E-03,ENSG00000205678,TECRL
2752,3.78E+02,2.8736571,0.5120142,5.612455,1.99E-08,8.76E-07,ENSG00000258388,PPT2-EGFL8
1321,8.42E+01,2.856806,0.9691286,2.947809,3.20E-03,2.27E-02,ENSG00000144476,ACKR3
2502,1.62E+03,2.8565947,0.3892762,7.33822,2.16E-13,2.20E-11,ENSG00000204264,PSMB8
