,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
1254,128.27671,-1.357379,0.4022503,-3.374464,7.40E-04,9.65E-03,ENSG00000160963,COL26A1
970,1987.86866,-1.3551926,0.1925204,-7.039214,1.93E-12,2.68E-10,ENSG00000139505,MTMR6
1521,104.9423,-1.3515768,0.4104907,-3.292588,9.93E-04,1.21E-02,ENSG00000170962,PDGFD
429,149.70937,-1.3515563,0.3540606,-3.817302,1.35E-04,2.51E-03,ENSG00000108924,HLF
1754,22923.37251,-1.3506841,0.2602702,-5.189545,2.11E-07,1.09E-05,ENSG00000189043,NDUFA4
1712,222.22683,-1.3505417,0.4475598,-3.017567,2.55E-03,2.48E-02,ENSG00000185885,IFITM1
663,609.94311,-1.3401098,0.3583963,-3.739184,1.85E-04,3.22E-03,ENSG00000124102,PI3
1277,310.37752,-1.3393867,0.2920552,-4.586074,4.52E-06,1.54E-04,ENSG00000162676,GFI1
1944,173.40869,-1.3344707,0.4031971,-3.309723,9.34E-04,1.15E-02,ENSG00000249158,PCDHA11
933,893.61042,-1.3230625,0.3040186,-4.351912,1.35E-05,3.89E-04,ENSG00000138271,GPR87
1966,483.55398,-1.3203698,0.4383617,-3.012056,2.59E-03,2.51E-02,ENSG00000269955,FMC1-LUC7L2
848,3959.56357,-1.317508,0.2383614,-5.527354,3.25E-08,2.14E-06,ENSG00000135373,EHF
516,669.06866,-1.313556,0.237824,-5.523228,3.33E-08,2.18E-06,ENSG00000114450,GNB4
1953,485.95047,-1.297602,0.2926435,-4.434071,9.25E-06,2.81E-04,ENSG00000257743,MGAM2
840,3978.06698,-1.2763636,0.1784866,-7.151032,8.61E-13,1.23E-10,ENSG00000135069,PSAT1
1424,252.43241,-1.2651672,0.2915757,-4.339069,1.43E-05,4.08E-04,ENSG00000166831,RBPMS2
1587,111.65683,-1.2580645,0.4135269,-3.04228,2.35E-03,2.32E-02,ENSG00000176595,KBTBD11
971,695.24332,-1.2578748,0.2181545,-5.765981,8.12E-09,6.45E-07,ENSG00000139508,SLC46A3
1271,135.76452,-1.2570484,0.4080945,-3.080287,2.07E-03,2.11E-02,ENSG00000162595,DIRAS3
158,3904.84584,-1.2523129,0.1821935,-6.873531,6.26E-12,8.36E-10,ENSG00000072274,TFRC
107,632.31952,-1.2469182,0.2503177,-4.981342,6.31E-07,2.83E-05,ENSG00000064651,SLC12A2
1145,2834.69059,-1.24646,0.2217607,-5.620743,1.90E-08,1.36E-06,ENSG00000152229,PSTPIP2
1191,1482.59398,-1.2457329,0.2005167,-6.212615,5.21E-10,4.96E-08,ENSG00000155304,HSPA13
