,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
3832,2.87E+01,4.1984944,1.3036188,3.220646,1.28E-03,8.23E-03,ENSG00000269113,TRABD2B
1637,1.29E+02,4.1982138,0.5653731,7.425564,1.12E-13,8.53E-12,ENSG00000137404,NRM
3401,7.79E+01,4.1956193,0.9178192,4.571292,4.85E-06,7.62E-05,ENSG00000197935,ZNF311
3427,5.40E+03,4.1903348,0.8420042,4.97662,6.47E-07,1.35E-05,ENSG00000198563,DDX39B
2345,6.19E+01,4.1852971,0.7650198,5.470835,4.48E-08,1.27E-06,ENSG00000163331,DAPL1
3502,2.34E+02,4.1832033,0.9213845,4.540128,5.62E-06,8.70E-05,ENSG00000204314,PRRT1
3007,3.60E+01,4.1762401,1.3480184,3.098059,1.95E-03,1.16E-02,ENSG00000180730,SHISA2
2675,6.91E+02,4.1638642,0.5070805,8.211445,2.19E-16,2.21E-14,ENSG00000170160,CCDC144A
2116,1.63E+01,4.1633444,1.2410614,3.354664,7.95E-04,5.57E-03,ENSG00000154479,CCDC173
3526,5.57E+01,4.1548395,0.8688974,4.781738,1.74E-06,3.18E-05,ENSG00000204472,AIF1
2749,4.64E+02,4.1476844,0.504509,8.22123,2.01E-16,2.05E-14,ENSG00000172062,SMN1
3690,5.78E+01,4.1404463,0.8090978,5.117362,3.10E-07,7.11E-06,ENSG00000230453,ANKRD18B
704,4.16E+01,4.1401961,0.9804984,4.222542,2.42E-05,3.08E-04,ENSG00000104970,KIR3DX1
2180,4.27E+01,4.104655,1.2032753,3.411235,6.47E-04,4.74E-03,ENSG00000157554,ERG
3631,8.99E+01,4.0986342,0.8065919,5.081423,3.75E-07,8.36E-06,ENSG00000214575,CPEB1
107,4.12E+01,4.0896675,1.5313783,2.670579,7.57E-03,3.43E-02,ENSG00000029534,ANK1
3840,2.11E+01,4.0834802,1.199209,3.405145,6.61E-04,4.82E-03,ENSG00000271321,CTAGE6
2228,6.48E+02,4.0792996,0.3839614,10.624243,2.30E-26,6.10E-24,ENSG00000159842,ABR
2850,1.25E+01,4.0750495,1.5403411,2.64555,8.16E-03,3.65E-02,ENSG00000174898,CATSPERD
910,7.27E+01,4.0738127,0.873317,4.664758,3.09E-06,5.21E-05,ENSG00000112195,TREML2
1708,8.54E+01,4.0590571,0.9887454,4.10526,4.04E-05,4.77E-04,ENSG00000139910,NOVA1
3552,2.02E+03,4.055453,1.4166207,2.862766,4.20E-03,2.16E-02,ENSG00000204713,TRIM27
1760,1.03E+03,4.0523755,0.9802317,4.134099,3.56E-05,4.27E-04,ENSG00000141753,IGFBP4
752,2.01E+01,4.0470377,1.4575949,2.776517,5.49E-03,2.68E-02,ENSG00000106004,HOXA5
2177,9.96E+02,4.0303717,0.437844,9.205041,3.42E-20,4.96E-18,ENSG00000157540,DYRK1A
117,2.55E+01,4.0207393,1.258218,3.195582,1.40E-03,8.82E-03,ENSG00000036448,MYOM2
3302,1.48E+01,4.0200236,1.522319,2.640724,8.27E-03,3.68E-02,ENSG00000196132,MYT1
2544,2.00E+01,3.9953216,1.1713213,3.410953,6.47E-04,4.74E-03,ENSG00000167165,UGT1A6
3827,8.61E+02,3.9945134,0.8630424,4.628409,3.68E-06,6.04E-05,ENSG00000263563,UBBP4
2958,7.79E+01,3.9849901,0.8051998,4.94907,7.46E-07,1.52E-05,ENSG00000178690,DYNAP
