,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
132,496.4845,0.8908686,0.2553567,3.488722,4.85E-04,3.29E-02,ENSG00000144445,KANSL1L
118,380.759,0.8918324,0.2719686,3.279174,1.04E-03,4.61E-02,ENSG00000137449,CPEB2
171,3181.2942,0.8936384,0.2580333,3.463268,5.34E-04,3.47E-02,ENSG00000160551,TAOK1
240,930.2219,0.8945805,0.2726352,3.281236,1.03E-03,4.61E-02,ENSG00000183808,RBM12B
40,1162.2055,0.8981017,0.2498447,3.59464,3.25E-04,2.83E-02,ENSG00000100697,DICER1
139,833.1295,0.899145,0.2622503,3.428576,6.07E-04,3.66E-02,ENSG00000146414,SHPRH
71,662.8246,0.9009798,0.2567351,3.509375,4.49E-04,3.23E-02,ENSG00000113580,NR3C1
84,1046.9164,0.9034229,0.2201278,4.104084,4.06E-05,9.35E-03,ENSG00000117620,SLC35A3
266,1435.5168,0.9036365,0.2159531,4.18441,2.86E-05,7.48E-03,ENSG00000197601,FAR1
73,1049.354,0.9071312,0.2536715,3.576008,3.49E-04,2.91E-02,ENSG00000114127,XRN1
189,957.6276,0.9096384,0.2566353,3.544479,3.93E-04,3.08E-02,ENSG00000164187,LMBRD2
14,1345.9571,0.9116132,0.273121,3.337764,8.45E-04,4.23E-02,ENSG00000054219,LY75
27,935.5056,0.9116769,0.2827682,3.224114,1.26E-03,4.91E-02,ENSG00000075539,FRYL
219,1505.9317,0.913504,0.2448518,3.730844,1.91E-04,2.13E-02,ENSG00000173889,PHC3
203,1948.1691,0.9189995,0.2668667,3.443666,5.74E-04,3.55E-02,ENSG00000168769,TET2
79,1322.7749,0.920589,0.2509345,3.668643,2.44E-04,2.38E-02,ENSG00000115966,ATF2
156,494.6965,0.9232833,0.2629447,3.511321,4.46E-04,3.23E-02,ENSG00000155100,OTUD6B
9,2147.2384,0.9241877,0.2482278,3.723143,1.97E-04,2.18E-02,ENSG00000023516,AKAP11
159,4393.2284,0.9265315,0.198559,4.666279,3.07E-06,1.47E-03,ENSG00000155850,SLC26A2
231,335.9106,0.9269076,0.2628602,3.526238,4.22E-04,3.13E-02,ENSG00000178177,LCORL
210,460.4039,0.9270308,0.2824416,3.282203,1.03E-03,4.61E-02,ENSG00000171451,DSEL
228,1767.2429,0.9293203,0.2219645,4.186797,2.83E-05,7.48E-03,ENSG00000177888,ZBTB41
18,1303.5721,0.9310663,0.241859,3.849625,1.18E-04,1.58E-02,ENSG00000065243,PKN2
21,461.3134,0.9313505,0.2856434,3.260535,1.11E-03,4.67E-02,ENSG00000068366,ACSL4
212,736.7402,0.9314975,0.2442211,3.814157,1.37E-04,1.75E-02,ENSG00000172461,FUT9
176,1036.2418,0.9323729,0.2601063,3.584584,3.38E-04,2.86E-02,ENSG00000162378,ZYG11B
75,1423.5088,0.9352413,0.2081365,4.493404,7.01E-06,2.88E-03,ENSG00000115339,GALNT3
261,363.833,0.9357889,0.285712,3.275287,1.06E-03,4.61E-02,ENSG00000196705,ZNF431
54,1242.7862,0.9378607,0.2193978,4.274705,1.91E-05,5.80E-03,ENSG00000105855,ITGB8
196,1281.7212,0.9393383,0.2558823,3.670978,2.42E-04,2.38E-02,ENSG00000166439,RNF169
235,441.4917,0.9475538,0.2935539,3.22787,1.25E-03,4.88E-02,ENSG00000180488,MIGA1
230,585.8277,0.9508514,0.2532633,3.754398,1.74E-04,2.00E-02,ENSG00000177990,DPY19L2
259,962.1181,0.9559294,0.2317071,4.125595,3.70E-05,8.85E-03,ENSG00000196247,ZNF107
165,1110.1724,0.9587522,0.2407871,3.981742,6.84E-05,1.21E-02,ENSG00000157741,UBN2
51,6534.3862,0.9612132,0.2835795,3.389572,7.00E-04,3.88E-02,ENSG00000104447,TRPS1
153,3781.9645,0.9656599,0.2066814,4.672214,2.98E-06,1.47E-03,ENSG00000152926,ZNF117
108,2676.1907,0.9664792,0.2807516,3.442471,5.76E-04,3.55E-02,ENSG00000132549,VPS13B
89,579.8338,0.967446,0.2477219,3.905372,9.41E-05,1.35E-02,ENSG00000121274,TENT4B
214,681.4319,0.9816711,0.2767814,3.546738,3.90E-04,3.08E-02,ENSG00000172869,DMXL1
245,1989.9101,0.9864315,0.2026104,4.868613,1.12E-06,9.22E-04,ENSG00000185946,RNPC3
66,618.5349,0.9875123,0.2395304,4.122701,3.74E-05,8.85E-03,ENSG00000112186,CAP2
86,5839.1524,0.9891249,0.2296218,4.307626,1.65E-05,5.43E-03,ENSG00000120694,HSPH1
255,501.6454,0.9902799,0.302093,3.278063,1.05E-03,4.61E-02,ENSG00000188931,CFAP126
244,732.5855,0.992547,0.2632632,3.770169,1.63E-04,1.98E-02,ENSG00000185697,MYBL1
186,548.8285,0.9967247,0.2585994,3.85432,1.16E-04,1.58E-02,ENSG00000164023,SGMS2
78,2368.9802,0.9992994,0.2689923,3.714974,2.03E-04,2.19E-02,ENSG00000115904,SOS1
56,465.5395,1.0001911,0.2593344,3.856763,1.15E-04,1.58E-02,ENSG00000106546,AHR
213,776.7634,1.0178585,0.2502579,4.067239,4.76E-05,1.00E-02,ENSG00000172469,MANEA
233,1133.2376,1.0202926,0.2570824,3.968738,7.23E-05,1.26E-02,ENSG00000179869,ABCA13
136,1004.8035,1.0230386,0.2780379,3.679493,2.34E-04,2.37E-02,ENSG00000145734,BDP1
138,1764.2226,1.0256566,0.233112,4.399845,1.08E-05,4.02E-03,ENSG00000146281,PM20D2
284,381.3469,1.0276974,0.3033513,3.387813,7.05E-04,3.88E-02,ENSG00000237440,ZNF737
154,485.1212,1.0284583,0.2894405,3.553264,3.80E-04,3.06E-02,ENSG00000153246,PLA2R1
150,6211.0901,1.031449,0.2223222,4.639434,3.49E-06,1.61E-03,ENSG00000152332,UHMK1
92,867.9199,1.0328329,0.2467328,4.186037,2.84E-05,7.48E-03,ENSG00000122435,TRMT13
36,2355.1091,1.0336572,0.250806,4.121342,3.77E-05,8.85E-03,ENSG00000094963,FMO2
287,611.9066,1.0345197,0.2751111,3.76037,1.70E-04,2.00E-02,ENSG00000241399,CD302
129,1373.4547,1.0382899,0.3143896,3.302558,9.58E-04,4.55E-02,ENSG00000143970,ASXL2
25,477.0425,1.0393582,0.2930636,3.546528,3.90E-04,3.08E-02,ENSG00000071073,MGAT4A
1,1105.987,1.0435188,0.2787357,3.743757,1.81E-04,2.07E-02,ENSG00000003989,SLC7A2
252,435.8802,1.0459793,0.3209067,3.25945,1.12E-03,4.67E-02,ENSG00000188064,WNT7B
7,254.0486,1.0471426,0.2932077,3.571334,3.55E-04,2.93E-02,ENSG00000020577,SAMD4A
81,1811.988,1.0509823,0.2452778,4.284866,1.83E-05,5.69E-03,ENSG00000116406,EDEM3
193,1454.668,1.0533663,0.2338986,4.503518,6.68E-06,2.88E-03,ENSG00000165813,CCDC186
215,840.1167,1.0659802,0.2612433,4.080413,4.50E-05,9.95E-03,ENSG00000173166,RAPH1
127,954.1056,1.0734468,0.2468146,4.349203,1.37E-05,4.77E-03,ENSG00000143669,LYST
47,4346.8366,1.0743325,0.2157048,4.980568,6.34E-07,8.11E-04,ENSG00000102837,OLFM4
82,188.889,1.0773992,0.3200362,3.366492,7.61E-04,4.06E-02,ENSG00000116675,DNAJC6
91,328.8237,1.0813565,0.2760432,3.917345,8.95E-05,1.32E-02,ENSG00000122008,POLK
248,364.4344,1.083825,0.2843389,3.811737,1.38E-04,1.75E-02,ENSG00000186767,SPIN4
250,315.9159,1.0854621,0.270751,4.009079,6.10E-05,1.15E-02,ENSG00000187699,C2orf88
13,361.2813,1.0873821,0.2978331,3.650978,2.61E-04,2.51E-02,ENSG00000047365,ARAP2
262,1098.5548,1.0896195,0.2759167,3.949088,7.84E-05,1.26E-02,ENSG00000196865,NHLRC2
33,855.4063,1.0983936,0.3108211,3.533845,4.10E-04,3.12E-02,ENSG00000086570,FAT2
254,4438.7436,1.1119812,0.2286615,4.863002,1.16E-06,9.22E-04,ENSG00000188647,PTAR1
15,1622.8336,1.120273,0.3084178,3.632323,2.81E-04,2.63E-02,ENSG00000058668,ATP2B4
