,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
699,1.19E+03,-0.9605325,0.20710125,-4.637985,3.52E-06,5.47E-05,ENSG00000105339,DENND3
2047,9.07E+03,-0.9595018,0.12237265,-7.840819,4.48E-15,5.67E-13,ENSG00000152926,ZNF117
592,9.23E+02,-0.9537604,0.25397594,-3.755318,1.73E-04,1.53E-03,ENSG00000101489,CELF4
1922,1.90E+03,-0.9524289,0.17830746,-5.341498,9.22E-08,2.37E-06,ENSG00000147421,HMBOX1
658,3.45E+02,-0.9515904,0.36472732,-2.609046,9.08E-03,3.81E-02,ENSG00000103740,ACSBG1
693,2.86E+03,-0.946656,0.16237281,-5.830139,5.54E-09,2.09E-07,ENSG00000104936,DMPK
710,6.04E+03,-0.9460868,0.12712329,-7.442278,9.90E-14,9.86E-12,ENSG00000105643,ARRDC2
3039,2.71E+03,-0.9458675,0.15634742,-6.04978,1.45E-09,6.37E-08,ENSG00000187609,EXD3
1173,7.50E+02,-0.9451439,0.29522532,-3.201432,1.37E-03,8.35E-03,ENSG00000121898,CPXM2
2151,9.39E+03,-0.9450764,0.11374905,-8.308434,9.70E-17,1.56E-14,ENSG00000158106,RHPN1
586,1.07E+03,-0.9430146,0.33296329,-2.832188,4.62E-03,2.24E-02,ENSG00000101400,SNTA1
1655,8.56E+03,-0.9424508,0.14202361,-6.635874,3.23E-11,2.13E-09,ENSG00000138083,SIX3
1073,4.25E+02,-0.9388939,0.32408995,-2.897016,3.77E-03,1.90E-02,ENSG00000117525,F3
3104,4.56E+02,-0.9367117,0.3288443,-2.848496,4.39E-03,2.15E-02,ENSG00000196440,ARMCX4
1336,1.34E+04,-0.9366463,0.16853218,-5.557671,2.73E-08,8.31E-07,ENSG00000129009,ISLR
2702,5.82E+02,-0.9346231,0.28109144,-3.324979,8.84E-04,5.83E-03,ENSG00000173626,TRAPPC3L
2955,6.48E+03,-0.9343469,0.12312022,-7.588899,3.23E-14,3.58E-12,ENSG00000184489,PTP4A3
3250,3.90E+02,-0.933487,0.3378395,-2.763108,5.73E-03,2.65E-02,ENSG00000204644,ZFP57
697,2.72E+03,-0.9309027,0.1567541,-5.938618,2.87E-09,1.19E-07,ENSG00000105204,DYRK1B
2826,1.08E+03,-0.9294617,0.2211385,-4.203075,2.63E-05,3.09E-04,ENSG00000179532,DNHD1
3447,9.22E+02,-0.9286682,0.2322529,-3.998522,6.37E-05,6.57E-04,ENSG00000257704,INAFM1
1785,4.06E+03,-0.9281418,0.13698578,-6.775461,1.24E-11,8.57E-10,ENSG00000142910,TINAGL1
2626,7.75E+02,-0.926418,0.25847781,-3.58413,3.38E-04,2.67E-03,ENSG00000170915,PAQR8
454,3.37E+02,-0.9260198,0.36094755,-2.565524,1.03E-02,4.21E-02,ENSG00000090554,FLT3LG
3358,4.50E+02,-0.9252371,0.34329641,-2.695155,7.04E-03,3.10E-02,ENSG00000233828,LINC01949
