ens_gene_id,logFC,logCPM,F,PValue,FDR
ENSG00000187527,0.328941688204577,-1.9156629815201,0.478359002221328,0.508559586439768,0.710724387556761
ENSG00000132153,-0.105614390463049,4.67585995081167,0.478207784195292,0.508624729246051,0.710752583366906
ENSG00000071127,-0.13272769683185,7.69397750727368,0.477847913768797,0.508779819316941,0.710906455456468
ENSG00000261459,0.758955513397113,-2.8595266879217,0.47713717845518,0.509086377137976,0.711271924073442
ENSG00000174231,-0.122738470333157,7.12674332371588,0.476753489443274,0.509252014735403,0.711392631786454
ENSG00000145916,0.105556694617662,5.01420322557895,0.476728541682512,0.509262788097161,0.711392631786454
ENSG00000122861,0.259357844773816,4.16723465235382,0.476130166309538,0.509521315888483,0.711690873005775
ENSG00000026751,-0.45463138213597,-3.05493768978527,0.475410593666335,0.509832530944311,0.712051773759062
ENSG00000164182,-0.18191927754297,3.11172851370562,0.475324489490817,0.509869794723843,0.712051773759062
ENSG00000165782,-0.131431925493411,3.28854379062937,0.474807818675215,0.510093503911985,0.712249819692389
ENSG00000104812,0.11048063273779,5.40240898282687,0.474712985927166,0.510134584672525,0.712249819692389
ENSG00000157181,-0.123496047008302,5.2275524766235,0.474684806606155,0.510146792910132,0.712249819692389
ENSG00000168148,0.430402290274451,-2.9931773013871,0.474482985874816,0.51023424442693,0.712308997298362
ENSG00000108175,-0.119186356400445,6.12723055696221,0.474163145299585,0.510372892753083,0.712439631092045
ENSG00000087903,0.252685102520646,0.245672239873904,0.473954808354981,0.510463242963076,0.712502827470363
ENSG00000103966,-0.106946166481221,3.84282617926191,0.473770925932577,0.510543012697207,0.712546707234366
ENSG00000070961,-0.275658190804678,2.46111764543825,0.473674524855544,0.510584841587779,0.712546707234366
ENSG00000033100,-0.115245852975288,6.3824624426547,0.47325377039839,0.510767483887577,0.712722803131632
ENSG00000182768,0.127951802108647,5.62147831196563,0.473176107676686,0.510801209279712,0.712722803131632
ENSG00000170837,0.241757290813809,0.863902293253301,0.472825633529429,0.510953456019784,0.712861802428497
ENSG00000204217,0.1101818144944,4.61055384784139,0.472640321279709,0.511033990324792,0.712861802428497
ENSG00000167874,0.283785218437679,-1.10009604993446,0.472635396731276,0.511036130793199,0.712861802428497
ENSG00000170439,0.380042474876174,-2.03290213400921,0.472310185808577,0.511177521689991,0.71294173278231
ENSG00000106665,0.138280315980296,3.83718519897987,0.472296110606327,0.511183642769956,0.71294173278231
ENSG00000130811,0.139290745340075,6.17856075318715,0.47186486544518,0.511371250786051,0.713070681710959
ENSG00000255767,0.345495497776973,-2.10894454568538,0.471789453292881,0.511404071153676,0.713070681710959
ENSG00000114120,-0.117070170613812,5.17056905754416,0.47174908398894,0.511421642027432,0.713070681710959
ENSG00000070018,-0.105888771291925,5.50626289420675,0.471604279147469,0.511484678100384,0.713070681710959
ENSG00000111834,-0.297101862823738,-1.59105885241876,0.471565252486994,0.511501669570977,0.713070681710959
ENSG00000089692,0.301685755469987,-1.59702617993566,0.471342237720175,0.511598786233999,0.713143170933468
ENSG00000131650,0.23806875540786,-0.0153610036848791,0.470889704088293,0.511795957906842,0.713315105751617
ENSG00000146950,-0.153488154872936,2.12147331147728,0.470655280266442,0.511898153687572,0.713315105751617
ENSG00000174099,0.259691878927895,-0.406149361974047,0.470647711300071,0.51190145397309,0.713315105751617
ENSG00000176095,0.111180848832197,5.25659503768705,0.470644974322433,0.511902647383309,0.713315105751617
ENSG00000172273,-0.106564640001222,3.8543415717303,0.470436119680882,0.511993730074253,0.713347805007876
ENSG00000128585,0.108019276011747,5.17929489100767,0.470384201586872,0.512016376554116,0.713347805007876
ENSG00000180611,0.156865340754584,2.17780062859796,0.470216588090002,0.512089501733037,0.713386802784451
ENSG00000135686,0.12805135054313,2.78810064480391,0.469974781668673,0.512195029691105,0.713470929699269
ENSG00000149483,-0.117096328190258,3.9903899652283,0.469454116882486,0.51242239385915,0.713696898844907
ENSG00000106089,0.156070951921812,2.92765918802177,0.469396517017112,0.512447558205166,0.713696898844907
ENSG00000167595,-0.270995282138907,0.683534605227692,0.469243566784498,0.512514390643593,0.713727088855739
ENSG00000131051,0.124936816715099,6.64551340014503,0.468927994277131,0.512652333361233,0.713856292935217
ENSG00000178662,0.237741215431988,-0.0751777709737515,0.468541208910843,0.512821499439396,0.714016902167482
ENSG00000196126,0.129747658315018,5.27323581628706,0.468457735008645,0.512858021656802,0.714016902167482
ENSG00000031081,-0.102801326993093,4.26782047514041,0.468254013935914,0.512947175910194,0.714033989169896
ENSG00000178802,0.109046345910143,3.85629835187763,0.468223243423874,0.512960644503617,0.714033989169896
ENSG00000102978,-0.116436438818288,5.35891218498705,0.467792498835841,0.513149255771564,0.714205669102141
ENSG00000156876,-0.141701396504248,2.67212146993486,0.467661507129511,0.513206639232101,0.714205669102141
ENSG00000114124,0.367332104374695,-2.53371610661457,0.467632070371976,0.51321953623068,0.714205669102141
ENSG00000151778,-0.334238276252625,-2.07458929455649,0.467226714413614,0.513397194888052,0.714318917281197
ENSG00000116670,-0.148990474428657,4.45087599764857,0.467053510894914,0.513473141372467,0.714318917281197
ENSG00000196497,-0.110521745886155,4.90175602625108,0.467041175473474,0.51347855102639,0.714318917281197
ENSG00000175202,0.417573593145686,-2.70247613745564,0.467034025695817,0.513481686584143,0.714318917281197
ENSG00000137501,-0.102898741581423,4.60229654288065,0.466510502065003,0.513711377170885,0.714575554656606
ENSG00000166922,-0.39532480518452,-2.34375880118342,0.466222829119923,0.51383767278097,0.714688336499122
ENSG00000143033,-0.111739656841142,4.15064537318578,0.466011662552249,0.513930417267908,0.71475443689719
ENSG00000127884,0.159844269641304,5.82373218850834,0.465736244584051,0.514051428231431,0.714815149436396
ENSG00000004809,0.3278725194032,-1.13263202406119,0.465706455261652,0.514064520033121,0.714815149436396
ENSG00000223953,-0.135384269146805,4.07220968162092,0.465564508470061,0.514126911361004,0.71483901838248
ENSG00000167220,-0.102063318097531,4.37729253979984,0.465340088557465,0.514225581956746,0.714855162014696
ENSG00000178229,-0.191972195226888,0.921650948379862,0.465332370829923,0.514228975838738,0.714855162014696
ENSG00000181092,0.376743346540125,-1.69335097363715,0.464992676008118,0.51437839881684,0.714954074010803
ENSG00000064989,0.35459362751385,-2.53116001705236,0.464964959806593,0.514390594056109,0.714954074010803
ENSG00000175220,0.109302641855865,5.90490067560528,0.464612294539576,0.514545815615022,0.715106934108066
ENSG00000183072,-0.143650131052648,3.69988642986426,0.464253379138293,0.514703878475162,0.71521564937407
ENSG00000163376,-0.353246533178467,-2.47398663326183,0.46406296291035,0.514787772983737,0.71521564937407
ENSG00000162144,-0.107602323132197,4.95129800753174,0.464003988509045,0.514813761425176,0.71521564937407
ENSG00000140600,0.319235353098739,-1.93479248229969,0.463994831979802,0.51481779668389,0.71521564937407
ENSG00000176171,-0.120589948514441,5.13938864931771,0.463794239484543,0.514906212196722,0.71521564937407
ENSG00000152380,-0.263016428540904,-0.826825593672228,0.463732428713192,0.514933462394089,0.71521564937407
